mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
2.05,"3 km ESE of Maria Antonia, Puerto Rico",1651209987830,1651210920640,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71346703,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71346703&format=geojson,,,,,reviewed,0,65,pr,71346703,",pr71346703,",",pr,",",origin,phase-data,",4.0,,0.08,273.0,md,earthquake,"M 2.1 - 3 km ESE of Maria Antonia, Puerto Rico"
0.19,"5km SSW of Idyllwild, CA",1651209872810,1651252301475,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40248120,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40248120&format=geojson,,,,,reviewed,0,1,ci,40248120,",ci40248120,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.02826,0.12,83.0,ml,earthquake,"M 0.2 - 5km SSW of Idyllwild, CA"
1.9,"56 km NNE of Petersville, Alaska",1651209865672,1651210552571,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0225gw2ny9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0225gw2ny9&format=geojson,,,,,automatic,0,56,ak,0225gw2ny9,",ak0225gw2ny9,",",ak,",",origin,phase-data,",,,0.86,,ml,earthquake,"M 1.9 - 56 km NNE of Petersville, Alaska"
2.17,"7km SW of Walker, CA",1651209807090,1651286339143,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73726061,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73726061&format=geojson,,,,,reviewed,0,72,nc,73726061,",nc73726061,nn00838042,",",nc,nn,",",nearby-cities,origin,phase-data,scitech-link,",16.0,0.06215,0.06,77.0,md,earthquake,"M 2.2 - 7km SW of Walker, CA"
0.58,"11km SSW of Idyllwild, CA",1651209806330,1651252096075,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40248112,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40248112&format=geojson,,,,,reviewed,0,5,ci,40248112,",ci40248112,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.05736,0.14,112.0,ml,earthquake,"M 0.6 - 11km SSW of Idyllwild, CA"
1.8,"19 km NNE of Susitna North, Alaska",1651209773117,1651210222331,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0225gw2ak8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0225gw2ak8&format=geojson,,,,,automatic,0,50,ak,0225gw2ak8,",ak0225gw2ak8,",",ak,",",origin,phase-data,",,,0.77,,ml,earthquake,"M 1.8 - 19 km NNE of Susitna North, Alaska"
1.06,"6km NW of The Geysers, CA",1651209366040,1651540154799,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73726056,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73726056&format=geojson,,,,,reviewed,0,17,nc,73726056,",nc73726056,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",39.0,0.006174,0.03,35.0,md,earthquake,"M 1.1 - 6km NW of The Geysers, CA"
2.01999998,"9 km ENE of P?hala, Hawaii",1651209172720,1651209502020,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72998217,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72998217&format=geojson,,,,,automatic,0,63,hv,72998217,",hv72998217,",",hv,",",origin,phase-data,",25.0,,0.109999999,152.0,md,earthquake,"M 2.0 - 9 km ENE of P?hala, Hawaii"
2.31,"4 km SSE of P?hala, Hawaii",1651209154590,1651209485490,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72998212,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72998212&format=geojson,,,,,automatic,0,82,hv,72998212,",hv72998212,",",hv,",",origin,phase-data,",34.0,,0.150000006,93.0,ml,earthquake,"M 2.3 - 4 km SSE of P?hala, Hawaii"
2.7,"57 km S of Whites City, New Mexico",1651207837114,1653010030040,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022ihyy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022ihyy&format=geojson,,,,,reviewed,0,112,tx,2022ihyy,",us7000h5s9,tx2022ihyy,",",us,tx,",",origin,phase-data,",16.0,0.08764306122,0.2,64.0,ml,earthquake,"M 2.7 - 57 km S of Whites City, New Mexico"
2.22,"9 km NE of P?hala, Hawaii",1651207806190,1651208137270,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72998197,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72998197&format=geojson,,,,,automatic,0,76,hv,72998197,",hv72998197,",",hv,",",origin,phase-data,",46.0,,0.119999997,128.0,ml,earthquake,"M 2.2 - 9 km NE of P?hala, Hawaii"
2.73,"5km NNE of Pinnacles, CA",1651207388420,1653009936040,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73726051,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73726051&format=geojson,3.0,2.0,,,reviewed,0,115,nc,73726051,",nc73726051,us7000h5s7,",",nc,us,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",72.0,0.0456,0.12,67.0,md,earthquake,"M 2.7 - 5km NNE of Pinnacles, CA"
1.32,"6km NW of The Geysers, CA",1651206999040,1651538892662,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73726046,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73726046&format=geojson,,,,,reviewed,0,27,nc,73726046,",nc73726046,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",43.0,0.004922,0.04,41.0,md,earthquake,"M 1.3 - 6km NW of The Geysers, CA"
0.34,"14 km ESE of Lincoln, Montana",1651206561320,1651270385200,,https://earthquake.usgs.gov/earthquakes/eventpage/mb80544494,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80544494&format=geojson,,,,,reviewed,0,2,mb,80544494,",mb80544494,",",mb,",",origin,phase-data,",8.0,0.058,0.16,132.0,ml,earthquake,"M 0.3 - 14 km ESE of Lincoln, Montana"
1.49,"18km S of Trona, CA",1651206326200,1651250466018,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40248096,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40248096&format=geojson,,,,,reviewed,0,34,ci,40248096,",ci40248096,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",27.0,0.05039,0.13,99.0,ml,earthquake,"M 1.5 - 18km S of Trona, CA"
3.85,"28 km SSE of Punta Cana, Dominican Republic",1651206258110,1653009835040,,https://earthquake.usgs.gov/earthquakes/eventpage/pr2022119000,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2022119000&format=geojson,,,,,reviewed,0,228,pr,2022119000,",us7000h5s5,pr2022119000,",",us,pr,",",origin,phase-data,",15.0,0.1838,0.06,274.0,md,earthquake,"M 3.9 - 28 km SSE of Punta Cana, Dominican Republic"
1.9,"41 km WNW of Anchor Point, Alaska",1651205750553,1651206042371,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0225gvfcs6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0225gvfcs6&format=geojson,,,,,automatic,0,56,ak,0225gvfcs6,",ak0225gvfcs6,",",ak,",",origin,phase-data,",,,0.47,,ml,earthquake,"M 1.9 - 41 km WNW of Anchor Point, Alaska"
1.1,"17 km N of Willow, Alaska",1651205435610,1651205942045,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0225gve93i,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0225gve93i&format=geojson,,,,,automatic,0,19,ak,0225gve93i,",ak0225gve93i,",",ak,",",origin,phase-data,",,,0.92,,ml,earthquake,"M 1.1 - 17 km N of Willow, Alaska"
1.44,"16km W of Searles Valley, CA",1651204891250,1651249828630,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40248088,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40248088&format=geojson,,,,,reviewed,0,32,ci,40248088,",ci40248088,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",31.0,0.05596,0.11,71.0,ml,earthquake,"M 1.4 - 16km W of Searles Valley, CA"
0.7,"24km ESE of Little Lake, CA",1651204806330,1651249051157,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40248080,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40248080&format=geojson,,,,,reviewed,0,8,ci,40248080,",ci40248080,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",15.0,0.06422,0.12,94.0,ml,earthquake,"M 0.7 - 24km ESE of Little Lake, CA"
0.35,"7km NW of The Geysers, CA",1651203483180,1651205650552,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73726041,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73726041&format=geojson,,,,,automatic,0,2,nc,73726041,",nc73726041,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.003729,0.01,173.0,md,earthquake,"M 0.4 - 7km NW of The Geysers, CA"
1.0,"21 km S of Susitna North, Alaska",1651203142242,1651203304594,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0225guxi4k,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0225guxi4k&format=geojson,,,,,automatic,0,15,ak,0225guxi4k,",ak0225guxi4k,",",ak,",",origin,phase-data,",,,0.45,,ml,earthquake,"M 1.0 - 21 km S of Susitna North, Alaska"
1.4,"34km N of Searles Valley, CA",1651202536930,1651248342374,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40248072,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40248072&format=geojson,,,,,reviewed,0,30,ci,40248072,",ci40248072,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",23.0,0.1902,0.16,65.0,ml,earthquake,"M 1.4 - 34km N of Searles Valley, CA"
1.4,"26 km ENE of Fort Bidwell, California",1651201671799,1651286368213,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00838083,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00838083&format=geojson,,,,,reviewed,0,30,nn,00838083,",nn00838083,",",nn,",",origin,phase-data,",4.0,0.323,0.1014,298.34,ml,earthquake,"M 1.4 - 26 km ENE of Fort Bidwell, California"
-0.19,"86 km N of Karluk, Alaska",1651201669650,1651259223010,,https://earthquake.usgs.gov/earthquakes/eventpage/av91056753,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91056753&format=geojson,,,,,reviewed,0,0,av,91056753,",av91056753,",",av,",",origin,phase-data,",6.0,,0.23,207.0,ml,earthquake,"M -0.2 - 86 km N of Karluk, Alaska"
0.56,"13km WNW of Anza, CA",1651201498980,1651236090568,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40248056,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40248056&format=geojson,,,,,reviewed,0,5,ci,40248056,",ci40248056,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",15.0,0.03446,0.09,62.0,ml,earthquake,"M 0.6 - 13km WNW of Anza, CA"
2.09,"Rat Islands, Aleutian Islands, Alaska",1651200938900,1651258691140,,https://earthquake.usgs.gov/earthquakes/eventpage/av91547861,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91547861&format=geojson,,,,,reviewed,0,67,av,91547861,",av91547861,",",av,",",origin,phase-data,",4.0,,0.14,348.0,ml,earthquake,"M 2.1 - Rat Islands, Aleutian Islands, Alaska"
0.15,"260 km W of Adak, Alaska",1651200932680,1651258550500,,https://earthquake.usgs.gov/earthquakes/eventpage/av91056743,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91056743&format=geojson,,,,,reviewed,0,0,av,91056743,",av91056743,",",av,",",origin,phase-data,",4.0,,0.14,166.0,ml,earthquake,"M 0.2 - 260 km W of Adak, Alaska"
1.05,"29km SW of Inyokern, CA",1651198911000,1651247903938,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40248048,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40248048&format=geojson,,,,,reviewed,0,17,ci,40248048,",ci40248048,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",25.0,0.06049,0.14,68.0,ml,earthquake,"M 1.1 - 29km SW of Inyokern, CA"
1.43,"5km NNE of Pinnacles, CA",1651197903040,1651557130500,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73726026,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73726026&format=geojson,,,,,reviewed,0,31,nc,73726026,",nc73726026,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",19.0,0.04398,0.09,122.0,md,earthquake,"M 1.4 - 5km NNE of Pinnacles, CA"
1.25,"4 km S of Wimer, Oregon",1651197862990,1651352230820,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61835081,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61835081&format=geojson,,,,,reviewed,0,24,uw,61835081,",uw61835081,",",uw,",",origin,phase-data,",12.0,0.1806,0.2,63.0,ml,earthquake,"M 1.3 - 4 km S of Wimer, Oregon"
2.2,"38 km WSW of Mentone, Texas",1651197637039,1651796392223,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022ihtj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022ihtj&format=geojson,,,,,reviewed,0,74,tx,2022ihtj,",tx2022ihtj,",",tx,",",origin,phase-data,",9.0,0.100415097,0.2,83.0,ml,earthquake,"M 2.2 - 38 km WSW of Mentone, Texas"
4.2,"221 km SE of Ambon, Indonesia",1651197570961,1651886030040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h7j3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000h7j3&format=geojson,,,,,reviewed,0,271,us,7000h7j3,",us7000h7j3,",",us,",",origin,phase-data,",,3.276,1.23,94.0,mb,earthquake,"M 4.2 - 221 km SE of Ambon, Indonesia"
0.3,"12 km NE of Ashford, Washington",1651196744600,1651351357300,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61835076,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61835076&format=geojson,,,,,reviewed,0,1,uw,61835076,",uw61835076,",",uw,",",origin,phase-data,",13.0,0.01369,0.1,84.0,ml,earthquake,"M 0.3 - 12 km NE of Ashford, Washington"
1.1,"32 km NW of Valdez, Alaska",1651196383055,1651197065219,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0225gts6m4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0225gts6m4&format=geojson,,,,,automatic,0,19,ak,0225gts6m4,",ak0225gts6m4,",",ak,",",origin,phase-data,",,,0.71,,ml,earthquake,"M 1.1 - 32 km NW of Valdez, Alaska"
0.7,"11km NE of Julian, CA",1651196329420,1651246248218,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40248040,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40248040&format=geojson,,,,,reviewed,0,8,ci,40248040,",ci40248040,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",19.0,0.09178,0.22,149.0,ml,earthquake,"M 0.7 - 11km NE of Julian, CA"
0.87,"9km E of Cloverdale, CA",1651196050420,1651552391094,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73726011,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73726011&format=geojson,,,,,reviewed,0,12,nc,73726011,",nc73726011,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",30.0,0.02749,0.04,195.0,md,earthquake,"M 0.9 - 9km E of Cloverdale, CA"
4.6,South Sandwich Islands region,1651195802883,1651884242040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h7i4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000h7i4&format=geojson,,,,,reviewed,0,326,us,7000h7i4,",us7000h7i4,",",us,",",origin,phase-data,",,7.029,0.39,115.0,mb,earthquake,M 4.6 - South Sandwich Islands region
0.42,"87 km NW of Karluk, Alaska",1651195260390,1651258269500,,https://earthquake.usgs.gov/earthquakes/eventpage/av91056738,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91056738&format=geojson,,,,,reviewed,0,3,av,91056738,",av91056738,",",av,",",origin,phase-data,",7.0,,0.19,279.0,ml,earthquake,"M 0.4 - 87 km NW of Karluk, Alaska"
0.08,"2km ESE of The Geysers, CA",1651194667180,1651511350664,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73726006,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73726006&format=geojson,,,,,reviewed,0,0,nc,73726006,",nc73726006,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.01131,0.04,73.0,md,earthquake,"M 0.1 - 2km ESE of The Geysers, CA"
1.77,"1 km NE of Indios, Puerto Rico",1651194132320,1651197824160,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71346673,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71346673&format=geojson,,,,,reviewed,0,48,pr,71346673,",pr71346673,",",pr,",",origin,phase-data,",7.0,,0.12,170.0,md,earthquake,"M 1.8 - 1 km NE of Indios, Puerto Rico"
1.9,"41 km NE of Yakutat, Alaska",1651194073105,1651194250471,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0225gtjz6k,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0225gtjz6k&format=geojson,,,,,automatic,0,56,ak,0225gtjz6k,",ak0225gtjz6k,",",ak,",",origin,phase-data,",,,1.24,,ml,earthquake,"M 1.9 - 41 km NE of Yakutat, Alaska"
2.6,"6 km E of Assaria, Kansas",1651194052421,1653511587968,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h5rq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000h5rq&format=geojson,5.0,3.1,,,reviewed,0,106,us,7000h5rq,",us7000h5rq,",",us,",",dyfi,origin,phase-data,",,0.72,0.65,144.0,mb_lg,earthquake,"M 2.6 - 6 km E of Assaria, Kansas"
3.1,"55 km NNE of Petersville, Alaska",1651193700374,1651372631040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0225gta365,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0225gta365&format=geojson,,,,,reviewed,0,148,ak,0225gta365,",us7000h5rp,ak0225gta365,",",us,ak,",",origin,phase-data,",,,1.09,,ml,earthquake,"M 3.1 - 55 km NNE of Petersville, Alaska"
4.5,Galapagos Triple Junction region,1651193552764,1653355621040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h7i3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000h7i3&format=geojson,,,,,reviewed,0,312,us,7000h7i3,",us7000h7i3,",",us,",",origin,phase-data,",,10.911,0.58,137.0,mb,earthquake,M 4.5 - Galapagos Triple Junction region
1.09,"13km N of Borrego Springs, CA",1651193117170,1651244885946,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40248016,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40248016&format=geojson,,,,,reviewed,0,18,ci,40248016,",ci40248016,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",35.0,0.0462,0.2,62.0,ml,earthquake,"M 1.1 - 13km N of Borrego Springs, CA"
1.1,"17 km W of Willow, Alaska",1651192778410,1651193161884,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0225gt6qng,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0225gt6qng&format=geojson,,,,,automatic,0,19,ak,0225gt6qng,",ak0225gt6qng,",",ak,",",origin,phase-data,",,,0.79,,ml,earthquake,"M 1.1 - 17 km W of Willow, Alaska"
4.2,"117 km W of Umatac Village, Guam",1651192572895,1653344566040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h7i8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000h7i8&format=geojson,,,,,reviewed,0,271,us,7000h7i8,",us7000h7i8,",",us,",",origin,phase-data,",,1.301,0.79,83.0,mb,earthquake,"M 4.2 - 117 km W of Umatac Village, Guam"
1.4,"31 km SSE of Mina, Nevada",1651192490404,1651286327272,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00838040,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00838040&format=geojson,,,,,reviewed,0,30,nn,00838040,",nn00838040,",",nn,",",origin,phase-data,",13.0,0.043,0.1688,133.19,ml,earthquake,"M 1.4 - 31 km SSE of Mina, Nevada"
1.8,"65 km WNW of Happy Valley, Alaska",1651192487420,1651192718680,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0225gt5orq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0225gt5orq&format=geojson,,,,,automatic,0,50,ak,0225gt5orq,",ak0225gt5orq,",",ak,",",origin,phase-data,",,,0.76,,ml,earthquake,"M 1.8 - 65 km WNW of Happy Valley, Alaska"
0.65,"9km WNW of Cobb, CA",1651192449090,1651196110657,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73725991,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73725991&format=geojson,,,,,automatic,0,6,nc,73725991,",nc73725991,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.01014,0.02,89.0,md,earthquake,"M 0.7 - 9km WNW of Cobb, CA"
4.1,"Izu Islands, Japan region",1651192188510,1653354332040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h5rm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000h5rm&format=geojson,,,,,reviewed,0,259,us,7000h5rm,",us7000h5rm,",",us,",",origin,phase-data,",,2.992,0.65,129.0,mb,earthquake,"M 4.1 - Izu Islands, Japan region"
2.1,"36 km NNW of Toyah, Texas",1651191401612,1651636997263,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022ihpx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022ihpx&format=geojson,,,,,reviewed,0,68,tx,2022ihpx,",tx2022ihpx,",",tx,",",origin,phase-data,",11.0,0.2090458224,0.2,70.0,ml,earthquake,"M 2.1 - 36 km NNW of Toyah, Texas"
1.1,"43 km SSE of Denali National Park, Alaska",1651190896509,1651191363463,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0225gt01ud,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0225gt01ud&format=geojson,,,,,automatic,0,19,ak,0225gt01ud,",ak0225gt01ud,",",ak,",",origin,phase-data,",,,0.57,,ml,earthquake,"M 1.1 - 43 km SSE of Denali National Park, Alaska"
2.26,"15 km S of Volcano, Hawaii",1651190876320,1651202884550,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72998027,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72998027&format=geojson,,,,,reviewed,0,79,hv,72998027,",hv72998027,",",hv,",",origin,phase-data,",48.0,,0.12,134.0,ml,earthquake,"M 2.3 - 15 km S of Volcano, Hawaii"
1.8,"63 km WNW of Anchor Point, Alaska",1651190726273,1651191045247,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0225gszff3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0225gszff3&format=geojson,,,,,automatic,0,50,ak,0225gszff3,",ak0225gszff3,",",ak,",",origin,phase-data,",,,0.71,,ml,earthquake,"M 1.8 - 63 km WNW of Anchor Point, Alaska"
